,author,comment,voteCount,replyCount,channel,country
1697,@ruthokelley5833,Israel will have a hard time being trusted…this isn’t even normal warfare…this kind of war comes from an unspeakable place in the heart of man…and they are avoided…,0,0,NBC News,USA
1698,@billymadison8574,I'm not sure that Newton's 3rd law of motion dynamics applies to geopolitics bro,2,0,NBC News,USA
1699,@6idangle,"They’re gonna have 2 million people wandering around the dessert, and they’re losing the United States sympathies.

They expect the world to take the refugees because they want to ethnic cleanse",0,0,NBC News,USA
1700,@aycc-nbh7289,Then the U.S. had better have a plan to make the world a safer place for Jews following the fall of Israel.,0,0,NBC News,USA
1701,@aycc-nbh7289,"Because our problems are a drop in the bucket compared to those abroad. We comprise of just 5% of the world’s population, yet consume about 25% of the world’s resources. No matter how bad the situation is here, it’s only worse elsewhere.",0,0,NBC News,USA
1702,@carreromartialarts6414, @aycc-nbh7289  and you really believe that??? You are so gullible,0,0,NBC News,USA
1703,@aycc-nbh7289,"And you’re aware that Hamas were the party who ended the ceasefire, no?",0,0,NBC News,USA
1704,@paladintrueknight,They already have it. They're trying to GIVE IT AWAY but the Palestinians won't accept the statehood being offered them.,0,0,NBC News,USA
1705,@MustardSkaven,All those 2-state-solutions they rejected must be looking really good right about now.,0,0,NBC News,USA
1706,@MoistVegan,HAMAS broke the ceasefire so unlikely there will be another one for awhile,0,0,NBC News,USA
1707,@nickelbutt,I literally can not understand how anyone can defend the actions of Israel at this point.,33,25,NBC News,USA
1708,@youtubesucks1499,❤❤❤❤❤,3,1,NBC News,USA
1709,@mc_xaresx8505,"Change offensive to ""invasion"" and the title of the video is fixed.",0,1,NBC News,USA
1710,@JuniorSantiago3x,Biden is supporting this genocide while Democrats are turning a blind eye to,0,0,NBC News,USA
1711,@Mveira-hp4pk,"People need to stop writing that they're praying for the children and the innocent.  They only fight the war to scare children.  That's why the news is always telling you to look at the baby.  Preacher love children because they're the only ones dumb enough to listen to them, God doesn't love them as much as preachers do.  God doesn't need children as much as humans do because he's not stupid.  he prefers smart people.  You better worry about your self and not children",0,0,NBC News,USA
1712,@rudyarmenta3512,About time Free Palestine from Islam ,1,1,NBC News,USA
1713,@selfmaderish4690,Amazing we have twitter  back than they had to wait for God or Moses,0,0,NBC News,USA
1714,@timothypoelker6643,Too many buildings still standing !,2,0,NBC News,USA
1715,@marcifulghum2973,"Working hard hour by hour,  says the ventriloquist DUMMY",0,0,NBC News,USA
1716,@user-in5vg3cp9b,You'll pay for what you did,4,2,NBC News,USA
1717,@nickelbutt,"There is so much hatred in these comments. People calling Palestinians useless. People claiming these children support terrorists. People claiming Israel has the right to bomb them because Egypt hasn’t stepped in.

Its all nonsense. Its all racist. And it will destroy Israel.",0,2,NBC News,USA
1718,@LeDaytonpax,Everyone here should listen to Holy Mountains by System Of a Down,0,0,NBC News,USA
1719,@jager3368,"They say “they are fighting terrorism” yet they are so blinded by rage to fail to realize that their actions are forcing ordinary people into a corner. FORCING them to seek radical response. FORCING them into taking up arms. This isn’t fighting terrorism, this is creating a whole new generation of normal civilians forced into arming themselves to try and stay alive . Shame on you Israel.",0,0,NBC News,USA
1720,@anonyme3123,Anyone condamning Israel instead of the terrorist Hamas are just evil,0,0,NBC News,USA
1721,@BradHicks916,Poor Palestinians being slaughtered live for the world to see by the Jewish Supremacists.  Sad world we live in.  Free Palestine!!!,1,0,NBC News,USA
1722,@christophernaggs4018,Nice work biden asmin. Whoever voted for biden is fully responsible for this,0,1,NBC News,USA
1723,@JuanGarcia-wz6jr,Israel and Washington they should to face justice for violating civil rights and war crimes,0,0,NBC News,USA
1724,@HoneyLove77,SHAME ON OUR GOVERNMENT FOR ALLOWING THIS GENOCIDE!!!,1,0,NBC News,USA
1725,@j_sexy,More war crimes,0,0,NBC News,USA
1726,@TopGod97,"Blame whoever you want doesn't mean it's right. The Jews, the Arabs, and many others have been fighting for that part of the world since antiquity. To blame all of this on one person is comical",0,0,NBC News,USA
1727,@nickelbutt," @Youtubecensorsux  Everything I say is anti-Zionist, which is not racist. I oppose an ideology.

Give me one direct quote from me that is racist and I’ll concede.

But I know you. You will not do that. Partly because I never said anything racist, but also because you are just a troll.",0,0,NBC News,USA
1728,@Youtubecensorsux,Lol coming from a racst  yourself is hilarious.,0,0,NBC News,USA
1729,@MustardSkaven,They are paying right now.,0,0,NBC News,USA
1730,@GooseGumlizzard,"Yes, the Palestinians are paying for their crimes.",1,0,NBC News,USA
1731,@boxedtoast,You know 10% of the population is Christian right?,0,0,NBC News,USA
1732,@paladintrueknight,Israel owns Gaza. Go learn something.,0,0,NBC News,USA
1733,@naj3844,Phara sites,1,0,NBC News,USA
1734,@jaytmg5228," @areasonablethought610  Better do a little more research, pal",1,0,NBC News,USA
1735,@corneliusdinkmeyer2190, @areasonablethought610 the Bible says otherwise??? There has never been a country called Palestine.,4,0,NBC News,USA
1736,@areasonablethought610,​ @jaytmg5228 the Bible said otherwise.,1,0,NBC News,USA
1737,@jaytmg5228," @Starfire10982  Easy. First off, there's no such place as palestine. Secondly, the population in gaza supports hamas as its governing body",6,0,NBC News,USA
1738,@tnghunter,​ @carlbecklehimer1898 and Collin Kaepernick hates vets because he wants police reform. Save your straw men.,0,0,NBC News,USA
1739,@user-vt1pq5yw8b,Nobody cares what you think. Now go back to class where your professor tells you how to think.,0,0,NBC News,USA
1740,@naj3844,​ @Starfire10982 it's a zionists thing. The talmud shows who these cretins are,0,0,NBC News,USA
1741,@MikeKing001,​​ @Starfire10982 HAMAS is using them as shields. Its simple if HAMAS surrendered tomorrow there would be zero cilvilian casualties. The only ones responsible for this are Hamas.,0,0,NBC News,USA
1742,@Starfire10982, @carlbecklehimer1898 Explain to me how wanting Palestinian civilians to live is defending Hamas?,9,0,NBC News,USA
1743,@carlbecklehimer1898,I literally cannot understand how anyone can defend the actions of Hamas ever.,19,0,NBC News,USA
1744,@Jaysmami3011, @carlbecklehimer1898 if you lived the way they do in an open air prison and had NO future or control of ANYTHING regarding your everyday life i wonder if youd think the same way. Luckily you will never in life have to experience that.,0,0,NBC News,USA
1745,@Jaysmami3011,Oh you know they read it from a book that tell them they can do whatever they want.. and just disregard everything else that jesus said NOT to do,0,0,NBC News,USA
1746,@paladintrueknight,Wow you're ignorant. Palestinians want the total eradication of Israel and a genocide of the Jews. The October 7 attack fully justifies all of this. The US would do exactly the same - and more.,0,0,NBC News,USA
1747,@destinybaron5115," @nickelbutt   there are no “ settlement “ in Gaza . Are you talking about Jews living in sovereign Israel across the border ??  That’s like saying Canadians can’t live in canAda by the Canadian border . And no there had been many who died because Hammas savages went door to door killing everyone .  Do you condemn Hammas massacre or are you a hammas supporter??

Israel building Jewish communities in Judea and Samaria does NOT violate the Fourth Geneva Convention.  Article 49 of the Geneva Convention was created in order to prevent a repeat of what happened in Europe under the malaise aggression of Nazism. For this reason, Article 49 of the Geneva Convention states, “The Occupying Power shall not deport or transfer parts of its own civilian population into the territory it occupies.”  Article 2 of the Geneva Convention has made clear that the Fourth Geneva Convention only applies to two or more high contracting parties, which is not the case at . Jordan’s annexation of Judea and Samaria  Egypt occupation of Gaza was a violation of international law . According to the San Remo Resolution of April 25, 1920 and the Mandate for Palestine of July 24, 1922, Judea and Samaria, East Jerusalem, and Gaza were all supposed to be part of a Jewish state. These agreements are still relevant, since Article 80 of the UN Charter states that all mandates of the League of Nations are still valid.

Can you show one example where a country is said to violate the Geneva convention for  building communities in its sovereign land previously occupied by a hostile enemy ?

Give me one .",0,0,NBC News,USA
