author,comment,voteCount,replyCount,channel,country,class
@mrmelmba,"In 1948, a well-funded gang pursuing power—that did not lack shelter—drove inhabitants out of their homes and seized their property, having come from fine homes themselves that local residents could only dream of owning. With machine guns mounted on the back of jeeps they strafed the countryside. Those that did not flee were subjected to terror and degradation.

Citizens of nations that abetted this senseless, evil act will, in turn, be victimized and die homeless.

That is already happening.
   

¹      No pity. No remorse. Devoid of conscience. Genocidal. Racist. An action for a doubtful cause served to conceal their true motive, their atrocities shielded from criticism by a campaign bereft of merit. An invocation by occupiers caught up in this conflagration is never to God, it is always to the Cremation Cult that pardons their presence on land that does not belong to them, having long ago discarded the pretense that their brazen theft of real estate was the outcome of a divinely ordained pledge.
   
²     The plan contrived by the British, approved by the UN, requiring Palestinians to relocate from their homes where their livelihoods had been established over countless generations was tantamount to a slow death sentence. Their means of earning a living was terminated and even if they had funds to make relocation possible, which most did not, they would have encountered resentment, overt hostility and violence in an effort to drive them back and would not have been able to recover from their ruin.

³      Go ye after him through the city, and smite: let not your eye spare, neither have ye pity: slay utterly old and young, both maids, and little children, and women. —Ezekiel ch. 9, v. 5-6.  
   
²³     Now go and smite...spare them not; but slay both man and woman, infant and suckling.  — I Samuel ch. 15, v. 3.

¹³     Rejoice not thous, whole Palestina, because the rod of him that smote thee is broken: for out of the serpent’s root shall come forth a cockatrice, and his fruit shall be a fiery flying serpent.  
—Isaiah, ch. 14, v. 29.

³³     And thou shall consume all the people...thine eye shall have no pity upon them.  —Deuteronomy, ch. 7, v. 16.",0,0,NBC News,USA,1
@dani-ks9cg,Egypt is responsible for not letting Gazans cross the border @happytimeharry363 ,0,0,NBC News,USA,2
@happytimeharry363,"@honeyrose7663,...because Israel has all the power, backed by the US.",4,0,NBC News,USA,1
@123mikey1000,"​@fmsstudio6316 well at least israel provides technology medicine around the world.
What hamas provided?
Oh wait nothing just poverty pain and destruction.
That's what",2,0,NBC News,USA,0
@fmsstudio6316, @stephandevere2812  keep trying buddy,0,0,NBC News,USA,2
@fmsstudio6316," @stephandevere2812  The point is exactly on topic your saying essentially hey this country is muslim just take them. Their not furniture 2.3 million people dont just move into another country in a week or two cause israel decides its time to go wild. It would destablize the country withput adequate housing resources.  

Plus many palestinians went to lebanon after being made refugees by isr. Isr invaded lebanon to remove plo. The plo left isr. Killed 50000 civilians during the bombings abd greenlit the shatila sabra massacres 3k were killed after plo had already left. So you see even those who left arent safe.",0,0,NBC News,USA,1
@stephandevere2812,What's your point? You are going off topic.,0,0,NBC News,USA,1
@fmsstudio6316, @stephandevere2812  If Israel is so strong than stop asking for welfare billions of aid from usa.,0,0,NBC News,USA,0
@fmsstudio6316," @stephandevere2812  Not all Palestinians are Muslims most yes but around 5 pc are Christians.  Rafah border crossing wqs bombed by Israel, BB said in 2019 we need to keep hamas strong to divide them they knew about the attack 1 year in advance and did nothing",0,0,NBC News,USA,0
@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",2,0,NBC News,USA,1
@fmsstudio6316, @adamchan881  100 idf dead 600 wounded in ground invasion hamas leadership is intact 200 idf are suffering from severe eye injuries and 500 deqd since oct 7 if this goes for mths idf will lose tens of thousands way more maimed and injured thats if they dont have to fight a wqr in th3 north at which point the state is in serious existential peril,0,0,NBC News,USA,0
@adamchan881,Agree with you. If they love their people they should call it quite. Why fight a war you can’t win not now and not in a million years. They got nothing to gain and ten of thousand lives lost.,1,0,NBC News,USA,2
@fmsstudio6316,Hummus is best on pita bread.,4,0,NBC News,USA,2
@fmsstudio6316, @adamchan881  yes carnage is funded by america sadly,0,0,NBC News,USA,0
@adamchan881, @fmsstudio6316  you know nothing is free when it comes from the USA. Lol,0,0,NBC News,USA,1
@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA,1
@jgustafson14,Israel is free and flooded with money and weapons from America,0,0,NBC News,USA,1
@trioken8009,​ @Quaquadaqu before 1948?,0,0,NBC News,USA,1
@fmsstudio6316, @Quaquadaqu  whats ur point. There wasnt a kenya before their wqs their wasnt a haiti before there was,1,0,NBC News,USA,1
@Quaquadaqu,There never was a Palestine,1,0,NBC News,USA,1
@fmsstudio6316, @dani-ks9cg  mexico is panama ecuador is venezuela.,0,0,NBC News,USA,1
@dani-ks9cg,Jordan is Palestine,1,0,NBC News,USA,1
@fmsstudio6316,100 idf have died 600 wounded and hamas leadership is fully intact. As a commander said we are waiting for you come and fight and they are seeing it will be painful tragic for israel. 200 are reporting severe eye injuries from shrapnel idf is getting smashed but this is what they wanted. They are not soldiers they are street cops and its going badly,1,0,NBC News,USA,0
@turbojaxx1641,"Palestine is free! Congrats you did it! You freed them by preemptively ensuring that there is not, and has never been a country named palestine!",3,0,NBC News,USA,1
@Truthteller93,"This conflict in Gaza has similarities with stories in many religious epics. There is a poor and tormented population of Gaza. There is a most powerful ruler (Biden) who is killing children of these poor people through his vassal (Netanyahu). This type of scenario is described in Old Testament, New Testament, Quran (Pharaoh-Moses story) and so many others. On top of that this massacre is being done in the land of prophets, where Jesus Christ was crucified under conspiracy by Romans (the world power of the time). The parallels should bother every one.",1,0,NBC News,USA,1
@dontbanmebrodontbanme5403,"I voted for Joe Biden, because the alternative was Trump. I CANNOT, in good conscious, stand by and watch as thousands of Palestinians are gunned down and bombed and their homes destroyed, and we're gaslit and told that Israel is trying to be careful. No, Israel is committing genocide with my tax dollars. Sorry Biden, I can't STAND Trump and things would probably be just as bad if he was president, but I KNOW what I'm getting with you and I don't like it.",0,0,NBC News,USA,1
@twmda5068,".+ + + + + 
 Enhance Your Satisfaction 
…. Understand Your Existence
 …. sear ch EXISTNC",0,0,NBC News,USA,1
@cavanzki,Thank you Hamas yeheey ,0,0,NBC News,USA,0
@Dayjob351,Hamas doesnt care about life so They get what equals their actions.,0,0,NBC News,USA,0
@nader89,The world never forgive Hamas for causing this!,0,0,NBC News,USA,1
@cutereptile,Israel not exist only satan choosen child,0,0,NBC News,USA,1
@fidelcerda4594,They asked for this and they got it.,0,0,NBC News,USA,2
@channelI748,"Blitzkrieg

Kapo",0,0,NBC News,USA,1
@yokoNa678,So much for celebrating too early ,0,0,NBC News,USA,0
@theemporium5899,"You cry for Oct 7th
We have been crying for 70 years
Oppression must have active resistance. You cannot oppress any nation and expect them to be eliminated like animals. Know the truth of Palestine. Know the truth of the reality of your heart because if you believe that murdering every child and baby, woman and man will bring peace in your heart then you do not fear the wrath of God ",1,0,NBC News,USA,0
@Bella-mp5pu,"Yeah okay lol

They mean to say ""Israel sending ground forces into Northern Gaza"" where nobody is alive. Israel forces cannot fight on the ground in live, active combat. They have little to zero experience in wars. They are afraid to die and they've been trained poorly. They might have all the bells and whistles but, they lack leadership within Israeli military. That would be equivalent to sending Captain Kangaroo  to train Israeli soldiers how to fight. ",0,0,NBC News,USA,0
@reyinfante5553,It is sadder that these palestinians voted for these terrorists as leaders.   These Hamas terrorists started the attack and they should bear the consequences.,0,0,NBC News,USA,0
